Targ,Col42,Col26,Col40,Col6,Col24,Col15,Col14,Col16,Col4
1,0.6666666666666666,0.4459459459459459,0.76,0.5,0.7169811320754716,0.5555555555555556,0.8269230769230769,0.6521739130434783,0.54
0,0.8266666666666667,0.8108108108108109,0.9066666666666666,0.625,0.7924528301886793,0.7407407407407407,0.9230769230769232,0.7826086956521741,0.74
1,0.7466666666666667,0.7162162162162162,0.7866666666666666,0.625,0.6981132075471698,0.9259259259259259,0.6923076923076923,0.7391304347826086,0.7
1,0.8,0.6486486486486487,0.96,0.5625,0.7735849056603774,0.5925925925925926,0.6730769230769231,0.6956521739130435,0.82
1,0.7866666666666666,0.7702702702702703,0.7466666666666667,0.734375,0.5849056603773585,0.9259259259259259,0.5769230769230769,0.8985507246376812,0.66
0,0.8933333333333333,0.8378378378378378,0.7866666666666666,0.6875,0.6226415094339622,0.7407407407407407,0.8269230769230769,0.8985507246376812,0.72
1,0.5733333333333334,0.6486486486486487,0.5333333333333333,0.296875,0.490566037735849,0.5925925925925926,0.7307692307692307,0.6231884057971014,0.76
1,0.6666666666666666,0.7297297297297297,0.8,0.515625,0.7547169811320755,0.6481481481481481,0.8269230769230769,0.7246376811594203,0.74
1,0.84,0.9054054054054054,0.84,0.578125,0.7924528301886793,0.7592592592592593,0.6923076923076923,0.7536231884057971,0.72
1,0.8133333333333334,0.6621621621621622,0.9466666666666668,0.671875,0.7547169811320755,0.8703703703703703,0.7884615384615384,0.8260869565217391,0.66
1,0.6133333333333333,0.5,0.6933333333333334,0.671875,0.7547169811320755,0.7037037037037037,0.7115384615384616,0.7246376811594203,0.86
1,0.2533333333333333,0.4189189189189189,0.38666666666666666,0.0,0.490566037735849,0.6481481481481481,0.8076923076923077,0.43478260869565216,0.8
1,0.7466666666666667,0.6891891891891891,0.8666666666666667,0.5625,0.660377358490566,0.4814814814814815,0.8076923076923077,0.8985507246376812,0.66
1,0.8533333333333334,0.7162162162162162,0.8666666666666667,0.734375,0.660377358490566,0.8333333333333334,0.75,0.8840579710144928,0.66
1,0.7733333333333333,0.8783783783783784,0.8533333333333334,0.71875,0.6037735849056604,0.8703703703703703,0.75,0.8695652173913043,0.4
1,0.8533333333333334,0.5135135135135135,0.13333333333333333,0.640625,0.7358490566037735,0.7592592592592593,0.8269230769230769,0.6666666666666666,0.7
1,0.6933333333333334,0.6351351351351351,0.8133333333333334,0.515625,0.6792452830188679,0.7222222222222222,0.9038461538461541,0.7101449275362319,0.68
1,0.72,0.7027027027027027,0.7866666666666666,0.71875,0.8867924528301887,0.5740740740740741,0.7884615384615384,0.6956521739130435,0.98
1,0.7333333333333333,0.9459459459459459,0.8933333333333333,0.640625,0.9056603773584906,0.8703703703703703,0.8076923076923077,0.855072463768116,0.62
1,0.8666666666666667,0.6891891891891891,0.9466666666666668,0.796875,0.5283018867924528,0.8148148148148148,0.7115384615384616,0.7536231884057971,0.72
1,0.6666666666666666,0.9324324324324323,0.8266666666666667,0.796875,0.7169811320754716,0.9444444444444444,0.8076923076923077,1.0,0.76
1,0.7866666666666666,0.972972972972973,0.9333333333333332,0.6875,0.6981132075471698,0.8518518518518519,0.7307692307692307,0.8695652173913043,0.62
0,0.8,0.7432432432432432,0.88,0.65625,0.5660377358490566,0.6481481481481481,0.9423076923076924,0.7681159420289855,0.84
0,0.8,0.7702702702702703,0.84,0.6875,0.7735849056603774,0.8888888888888888,0.8076923076923077,0.8695652173913043,0.64
1,0.8933333333333333,0.7837837837837838,0.9333333333333332,0.71875,0.6981132075471698,0.7407407407407407,0.7884615384615384,0.8405797101449275,0.8
1,0.8666666666666667,0.8648648648648649,0.7333333333333333,0.703125,0.7735849056603774,0.9444444444444444,0.9230769230769232,0.9130434782608696,0.86
1,0.84,0.7702702702702703,0.84,0.59375,0.8301886792452831,0.6481481481481481,0.8846153846153846,0.7826086956521741,0.76
0,0.8533333333333334,0.7702702702702703,0.9333333333333332,0.6875,0.7169811320754716,0.8703703703703703,0.7692307692307693,0.855072463768116,0.64
1,0.8,0.6621621621621622,0.8133333333333334,0.578125,0.6792452830188679,0.7592592592592593,0.9615384615384616,0.7246376811594203,0.76
1,0.72,0.6756756756756757,0.8533333333333334,0.59375,0.5849056603773585,0.8888888888888888,0.75,0.8260869565217391,0.68
1,0.7866666666666666,0.7702702702702703,0.76,0.6875,0.6981132075471698,0.7777777777777778,0.9423076923076924,0.8260869565217391,0.84
1,0.5066666666666667,0.7297297297297297,0.64,0.390625,0.7735849056603774,0.7037037037037037,0.38461538461538464,0.7536231884057971,0.34
1,0.7866666666666666,0.7702702702702703,0.92,0.59375,0.6226415094339622,0.6296296296296297,0.5961538461538461,0.7101449275362319,0.96
1,0.4666666666666667,0.7162162162162162,0.6,0.5625,0.7169811320754716,0.7222222222222222,0.7307692307692307,0.8115942028985508,0.8
1,0.7466666666666667,0.5,0.7066666666666667,0.59375,0.3018867924528302,0.4814814814814815,0.40384615384615385,0.6376811594202898,0.74
0,0.9066666666666666,0.8243243243243243,0.9466666666666668,0.703125,0.7924528301886793,0.8888888888888888,0.8846153846153846,0.9130434782608696,0.72
1,0.14666666666666667,0.7162162162162162,0.44,0.25,0.490566037735849,0.1851851851851852,0.7115384615384616,0.5797101449275363,0.78
1,0.7733333333333333,0.527027027027027,0.9066666666666666,0.5625,0.7547169811320755,0.6481481481481481,0.75,0.6376811594202898,0.8
1,0.5866666666666667,0.7432432432432432,0.8,0.546875,0.7169811320754716,0.5185185185185185,0.8269230769230769,0.7101449275362319,0.78
1,0.30666666666666664,0.6891891891891891,0.5866666666666667,0.5,0.6415094339622641,0.7592592592592593,0.8076923076923077,0.6956521739130435,0.82
1,0.8266666666666667,0.8108108108108109,0.92,0.65625,0.6792452830188679,0.7777777777777778,0.8076923076923077,0.8695652173913043,0.72
1,0.8,0.6891891891891891,0.8133333333333334,0.625,0.660377358490566,0.8703703703703703,0.7884615384615384,0.8115942028985508,0.88
1,0.8533333333333334,0.9054054054054054,0.8266666666666667,0.6875,0.7735849056603774,0.7777777777777778,0.7884615384615384,0.8695652173913043,0.74
1,0.7066666666666667,0.8918918918918919,0.72,0.671875,0.7547169811320755,0.8888888888888888,0.5769230769230769,0.8840579710144928,0.8
1,0.8133333333333334,0.5135135135135135,0.8933333333333333,0.6875,0.6792452830188679,0.7222222222222222,0.8846153846153846,0.855072463768116,0.6
1,0.64,0.6081081081081081,0.7066666666666667,0.515625,0.6415094339622641,0.6666666666666666,0.6923076923076923,0.7101449275362319,0.82
1,0.4266666666666667,0.4324324324324325,0.2933333333333333,0.296875,0.5283018867924528,0.5185185185185185,0.6730769230769231,0.39130434782608703,0.52
0,0.7333333333333333,0.8648648648648649,0.88,0.640625,0.8113207547169812,0.7592592592592593,0.7884615384615384,0.8405797101449275,0.8
1,0.9333333333333332,0.9459459459459459,0.21333333333333326,0.375,0.7358490566037735,0.6851851851851852,0.8461538461538461,0.6376811594202898,0.66
1,0.8666666666666667,0.6891891891891891,0.8266666666666667,0.71875,0.6981132075471698,0.7962962962962963,1.0,0.8115942028985508,0.82
1,0.4533333333333333,0.3918918918918919,0.7333333333333333,0.46875,0.5660377358490566,0.5925925925925926,0.75,0.6521739130434783,0.8
0,0.8266666666666667,0.7162162162162162,0.9066666666666666,0.671875,0.6981132075471698,0.7962962962962963,0.9038461538461541,0.7971014492753623,0.84
1,0.56,0.7702702702702703,0.7866666666666666,0.546875,0.6792452830188679,0.7962962962962963,0.7692307692307693,0.7536231884057971,0.66
0,0.7466666666666667,0.7567567567567568,0.88,0.609375,0.8679245283018868,0.6666666666666666,0.8846153846153846,0.8115942028985508,0.74
0,0.84,0.8243243243243243,0.8,0.84375,0.7735849056603774,0.9074074074074074,0.8653846153846154,0.927536231884058,0.72
1,0.6933333333333334,0.6756756756756757,0.44,0.609375,0.5283018867924528,0.4444444444444444,0.6923076923076923,0.5217391304347826,0.02
1,0.64,0.5135135135135135,0.7466666666666667,0.578125,0.6981132075471698,0.7407407407407407,0.9423076923076924,0.7246376811594203,0.82
1,0.76,0.8378378378378378,0.8666666666666667,0.6875,0.7358490566037735,0.9259259259259259,0.8653846153846154,0.8840579710144928,0.82
1,0.64,0.4324324324324325,0.8133333333333334,0.59375,0.660377358490566,0.2777777777777778,0.9423076923076924,0.43478260869565216,0.8
1,0.6533333333333333,0.6081081081081081,0.7733333333333333,0.65625,0.660377358490566,0.7777777777777778,0.75,0.7536231884057971,0.62
1,0.6533333333333333,0.581081081081081,0.8533333333333334,0.453125,0.5471698113207547,0.6851851851851852,0.5961538461538461,0.7826086956521741,0.72
0,0.8666666666666667,0.7297297297297297,0.9333333333333332,0.765625,0.6792452830188679,0.8703703703703703,0.6923076923076923,0.927536231884058,0.8
1,0.7733333333333333,0.9594594594594594,0.8133333333333334,0.734375,0.8867924528301887,0.8888888888888888,0.7884615384615384,0.8985507246376812,0.56
1,0.8,0.7432432432432432,0.9066666666666666,0.71875,0.2075471698113208,0.7407407407407407,0.36538461538461536,0.9420289855072465,0.64
0,0.8,0.8378378378378378,0.8933333333333333,0.78125,0.6792452830188679,0.7592592592592593,0.8461538461538461,0.8985507246376812,0.86
1,0.72,0.6621621621621622,0.7866666666666666,0.5625,0.5660377358490566,0.8148148148148148,0.7307692307692307,0.8405797101449275,0.5
1,0.28,0.3783783783783784,0.8666666666666667,0.09375,0.2830188679245283,0.12962962962962962,0.4230769230769231,0.2463768115942029,0.62
1,0.44,0.4189189189189189,0.6533333333333333,0.609375,0.2830188679245283,0.7037037037037037,0.7115384615384616,0.7681159420289855,0.6
1,0.8133333333333334,0.7702702702702703,0.0,0.5,0.4528301886792453,0.6666666666666666,0.4230769230769231,0.9420289855072465,0.18
0,0.8133333333333334,0.8783783783783784,0.8666666666666667,0.765625,0.7358490566037735,0.8333333333333334,0.8076923076923077,0.9130434782608696,0.52
1,0.84,0.7837837837837838,0.8666666666666667,0.765625,0.8113207547169812,0.7222222222222222,0.8461538461538461,0.8405797101449275,0.86
1,0.013333333333333334,0.10810810810810813,0.5466666666666666,0.421875,0.490566037735849,0.7407407407407407,0.9038461538461541,0.3623188405797101,0.54
1,0.5866666666666667,0.5135135135135135,0.08,0.5,0.7358490566037735,0.6481481481481481,0.7884615384615384,0.7681159420289855,0.32
1,0.7733333333333333,0.6621621621621622,0.8933333333333333,0.5,0.7547169811320755,0.6111111111111112,0.7307692307692307,0.6666666666666666,0.88
1,0.76,0.6621621621621622,0.8133333333333334,0.484375,0.6981132075471698,0.6851851851851852,0.7115384615384616,0.6811594202898551,0.58
1,0.013333333333333334,0.35135135135135137,0.7066666666666667,0.171875,0.5471698113207547,0.07407407407407407,0.4423076923076923,0.0,0.52
1,0.8933333333333333,0.7297297297297297,0.9466666666666668,0.59375,0.660377358490566,0.8888888888888888,0.7884615384615384,0.8985507246376812,0.46
1,0.7066666666666667,0.3648648648648649,0.56,0.65625,0.33962264150943394,0.9074074074074074,0.4230769230769231,0.927536231884058,0.28
1,0.88,0.9459459459459459,0.8266666666666667,0.734375,0.8867924528301887,0.9629629629629628,0.9038461538461541,0.8985507246376812,0.76
0,0.7733333333333333,0.8243243243243243,0.9466666666666668,0.734375,0.8301886792452831,0.7222222222222222,0.7692307692307693,0.7826086956521741,0.88
1,0.7866666666666666,0.5405405405405406,0.32,1.0,0.7547169811320755,0.3148148148148148,0.5961538461538461,0.463768115942029,0.48
0,0.8933333333333333,0.7837837837837838,0.96,0.703125,0.8867924528301887,0.8148148148148148,0.9038461538461541,0.8260869565217391,0.92
1,0.37333333333333335,0.6756756756756757,0.76,0.625,0.3962264150943397,0.6851851851851852,0.5961538461538461,0.7391304347826086,0.72
1,0.7866666666666666,0.8108108108108109,0.7466666666666667,0.6875,0.5660377358490566,0.7592592592592593,0.8269230769230769,0.855072463768116,0.8
0,0.8666666666666667,0.8378378378378378,0.8266666666666667,0.53125,0.660377358490566,0.9074074074074074,0.8461538461538461,0.7826086956521741,0.64
1,0.7066666666666667,0.5135135135135135,0.9333333333333332,0.546875,0.5283018867924528,0.8518518518518519,0.8076923076923077,0.8260869565217391,0.56
1,0.72,0.7297297297297297,0.7733333333333333,0.6875,0.660377358490566,0.7777777777777778,0.8269230769230769,0.9565217391304348,0.76
0,0.8666666666666667,0.7837837837837838,0.9333333333333332,0.796875,0.6981132075471698,0.9074074074074074,0.8653846153846154,0.8695652173913043,0.86
0,0.9466666666666668,0.7837837837837838,0.9733333333333334,0.703125,0.7169811320754716,0.8888888888888888,0.8269230769230769,0.855072463768116,0.72
